Var1,Freq,pl.p,planting,plot.type,preRE
4.41,25,106,34,Planting,3
4.985,56.25,106,34,Planting,3
5.555,68.75,106,34,Planting,3
6.125,18.75,106,34,Planting,3
6.695,0,106,34,Planting,3
7.265,0,106,34,Planting,3
7.84,0,106,34,Planting,3
8.42,0,106,34,Planting,3
-2.455,0,107,35,Young regrowth,9-10
-1.875,0,107,35,Young regrowth,9-10
-1.305,0,107,35,Young regrowth,9-10
-0.7345,0,107,35,Young regrowth,9-10
-0.163,0,107,35,Young regrowth,9-10
0.409,300,107,35,Young regrowth,9-10
0.9825,300,107,35,Young regrowth,9-10
1.555,1200,107,35,Young regrowth,9-10
2.125,400,107,35,Young regrowth,9-10
2.695,400,107,35,Young regrowth,9-10
3.265,400,107,35,Young regrowth,9-10
3.835,300,107,35,Young regrowth,9-10
4.41,200,107,35,Young regrowth,9-10
4.985,0,107,35,Young regrowth,9-10
5.555,0,107,35,Young regrowth,9-10
6.125,0,107,35,Young regrowth,9-10
6.695,0,107,35,Young regrowth,9-10
7.265,0,107,35,Young regrowth,9-10
7.84,0,107,35,Young regrowth,9-10
8.42,0,107,35,Young regrowth,9-10
-2.455,0,108,35,Young regrowth,9-10
-1.875,0,108,35,Young regrowth,9-10
-1.305,0,108,35,Young regrowth,9-10
-0.7345,0,108,35,Young regrowth,9-10
-0.163,0,108,35,Young regrowth,9-10
0.409,0,108,35,Young regrowth,9-10
0.9825,0,108,35,Young regrowth,9-10
1.555,300,108,35,Young regrowth,9-10
2.125,400,108,35,Young regrowth,9-10
2.695,300,108,35,Young regrowth,9-10
3.265,500,108,35,Young regrowth,9-10
3.835,600,108,35,Young regrowth,9-10
4.41,400,108,35,Young regrowth,9-10
4.985,500,108,35,Young regrowth,9-10
5.555,0,108,35,Young regrowth,9-10
6.125,0,108,35,Young regrowth,9-10
6.695,0,108,35,Young regrowth,9-10
7.265,0,108,35,Young regrowth,9-10
7.84,0,108,35,Young regrowth,9-10
8.42,0,108,35,Young regrowth,9-10
-2.455,0,109,36,Planting,9-10
-1.875,0,109,36,Planting,9-10
-1.305,0,109,36,Planting,9-10
-0.7345,0,109,36,Planting,9-10
-0.163,0,109,36,Planting,9-10
0.409,0,109,36,Planting,9-10
0.9825,0,109,36,Planting,9-10
1.555,100,109,36,Planting,9-10
2.125,0,109,36,Planting,9-10
2.695,83.3333333333,109,36,Planting,9-10
3.265,133.3333333333,109,36,Planting,9-10
3.835,100,109,36,Planting,9-10
4.41,133.3333333333,109,36,Planting,9-10
4.985,133.3333333333,109,36,Planting,9-10
5.555,16.6666666667,109,36,Planting,9-10
6.125,16.6666666667,109,36,Planting,9-10
6.695,0,109,36,Planting,9-10
7.265,0,109,36,Planting,9-10
7.84,0,109,36,Planting,9-10
8.42,0,109,36,Planting,9-10
-2.455,0,110,36,Planting,9-10
-1.875,0,110,36,Planting,9-10
-1.305,0,110,36,Planting,9-10
-0.7345,0,110,36,Planting,9-10
-0.163,0,110,36,Planting,9-10
0.409,16.6666666667,110,36,Planting,9-10
0.9825,0,110,36,Planting,9-10
1.555,16.6666666667,110,36,Planting,9-10
2.125,50,110,36,Planting,9-10
2.695,66.6666666667,110,36,Planting,9-10
3.265,66.6666666667,110,36,Planting,9-10
3.835,50,110,36,Planting,9-10
4.41,116.6666666667,110,36,Planting,9-10
4.985,100,110,36,Planting,9-10
5.555,150,110,36,Planting,9-10
6.125,0,110,36,Planting,9-10
6.695,0,110,36,Planting,9-10
7.265,0,110,36,Planting,9-10
7.84,0,110,36,Planting,9-10
8.42,0,110,36,Planting,9-10
-2.455,0,111,36,Planting,9-10
-1.875,0,111,36,Planting,9-10
-1.305,0,111,36,Planting,9-10
-0.7345,0,111,36,Planting,9-10
-0.163,0,111,36,Planting,9-10
0.409,0,111,36,Planting,9-10
0.9825,0,111,36,Planting,9-10
1.555,16.6666666667,111,36,Planting,9-10
2.125,33.3333333333,111,36,Planting,9-10
2.695,33.3333333333,111,36,Planting,9-10
3.265,66.6666666667,111,36,Planting,9-10
3.835,83.3333333333,111,36,Planting,9-10
4.41,200,111,36,Planting,9-10
4.985,200,111,36,Planting,9-10
5.555,66.6666666667,111,36,Planting,9-10
6.125,0,111,36,Planting,9-10
6.695,0,111,36,Planting,9-10
7.265,0,111,36,Planting,9-10
7.84,0,111,36,Planting,9-10
8.42,0,111,36,Planting,9-10
-2.455,0,112,37,Planting,9-10
-1.875,0,112,37,Planting,9-10
-1.305,0,112,37,Planting,9-10
-0.7345,0,112,37,Planting,9-10
-0.163,0,112,37,Planting,9-10
0.409,0,112,37,Planting,9-10
0.9825,0,112,37,Planting,9-10
1.555,0,112,37,Planting,9-10
2.125,16.6666666667,112,37,Planting,9-10
2.695,16.6666666667,112,37,Planting,9-10
3.265,83.3333333333,112,37,Planting,9-10
3.835,50,112,37,Planting,9-10
4.41,50,112,37,Planting,9-10
4.985,116.6666666667,112,37,Planting,9-10
5.555,133.3333333333,112,37,Planting,9-10
6.125,33.3333333333,112,37,Planting,9-10
6.695,0,112,37,Planting,9-10
7.265,0,112,37,Planting,9-10
7.84,0,112,37,Planting,9-10
8.42,0,112,37,Planting,9-10
-2.455,0,113,37,Planting,9-10
-1.875,0,113,37,Planting,9-10
-1.305,0,113,37,Planting,9-10
-0.7345,0,113,37,Planting,9-10
-0.163,0,113,37,Planting,9-10
0.409,0,113,37,Planting,9-10
0.9825,0,113,37,Planting,9-10
1.555,0,113,37,Planting,9-10
2.125,0,113,37,Planting,9-10
2.695,0,113,37,Planting,9-10
3.265,0,113,37,Planting,9-10
3.835,33.3333333333,113,37,Planting,9-10
4.41,66.6666666667,113,37,Planting,9-10
4.985,166.6666666667,113,37,Planting,9-10
5.555,133.3333333333,113,37,Planting,9-10
6.125,50,113,37,Planting,9-10
6.695,0,113,37,Planting,9-10
7.265,0,113,37,Planting,9-10
7.84,0,113,37,Planting,9-10
8.42,0,113,37,Planting,9-10
-2.455,0,114,37,Planting,9-10
-1.875,0,114,37,Planting,9-10
-1.305,0,114,37,Planting,9-10
-0.7345,0,114,37,Planting,9-10
-0.163,0,114,37,Planting,9-10
0.409,0,114,37,Planting,9-10
0.9825,0,114,37,Planting,9-10
1.555,0,114,37,Planting,9-10
2.125,16.6666666667,114,37,Planting,9-10
2.695,83.3333333333,114,37,Planting,9-10
3.265,33.3333333333,114,37,Planting,9-10
3.835,83.3333333333,114,37,Planting,9-10
4.41,133.3333333333,114,37,Planting,9-10
4.985,66.6666666667,114,37,Planting,9-10
5.555,66.6666666667,114,37,Planting,9-10
6.125,33.3333333333,114,37,Planting,9-10
6.695,0,114,37,Planting,9-10
7.265,0,114,37,Planting,9-10
7.84,0,114,37,Planting,9-10
8.42,0,114,37,Planting,9-10
-2.455,0,115,38,Planting,12
-1.875,0,115,38,Planting,12
-1.305,0,115,38,Planting,12
-0.7345,0,115,38,Planting,12
-0.163,0,115,38,Planting,12
0.409,0,115,38,Planting,12
0.9825,0,115,38,Planting,12
1.555,0,115,38,Planting,12
2.125,11.1111111111,115,38,Planting,12
2.695,0,115,38,Planting,12
3.265,111.1111111111,115,38,Planting,12
3.835,244.4444444444,115,38,Planting,12
4.41,66.6666666667,115,38,Planting,12
4.985,0,115,38,Planting,12
5.555,0,115,38,Planting,12
6.125,0,115,38,Planting,12
6.695,0,115,38,Planting,12
7.265,0,115,38,Planting,12
7.84,0,115,38,Planting,12
8.42,0,115,38,Planting,12
-2.455,0,116,39,Remnant,5
-1.875,0,116,39,Remnant,5
-1.305,0,116,39,Remnant,5
-0.7345,0,116,39,Remnant,5
-0.163,11.1111111111,116,39,Remnant,5
0.409,111.1111111111,116,39,Remnant,5
0.9825,211.1111111111,116,39,Remnant,5
1.555,300,116,39,Remnant,5
2.125,311.1111111111,116,39,Remnant,5
2.695,311.1111111111,116,39,Remnant,5
3.265,244.4444444444,116,39,Remnant,5
3.835,88.8888888889,116,39,Remnant,5
4.41,66.6666666667,116,39,Remnant,5
4.985,44.4444444444,116,39,Remnant,5
5.555,77.7777777778,116,39,Remnant,5
6.125,66.6666666667,116,39,Remnant,5
6.695,33.3333333333,116,39,Remnant,5
7.265,11.1111111111,116,39,Remnant,5
7.84,11.1111111111,116,39,Remnant,5
8.42,0,116,39,Remnant,5
-2.455,0,117,39,Remnant,5
-1.875,0,117,39,Remnant,5
-1.305,0,117,39,Remnant,5
-0.7345,0,117,39,Remnant,5
-0.163,0,117,39,Remnant,5
0.409,11.1111111111,117,39,Remnant,5
0.9825,22.2222222222,117,39,Remnant,5
1.555,22.2222222222,117,39,Remnant,5
2.125,22.2222222222,117,39,Remnant,5
2.695,0,117,39,Remnant,5
3.265,33.3333333333,117,39,Remnant,5
3.835,22.2222222222,117,39,Remnant,5
4.41,66.6666666667,117,39,Remnant,5
4.985,77.7777777778,117,39,Remnant,5
5.555,77.7777777778,117,39,Remnant,5
6.125,111.1111111111,117,39,Remnant,5
6.695,33.3333333333,117,39,Remnant,5
7.265,0,117,39,Remnant,5
7.84,0,117,39,Remnant,5
8.42,0,117,39,Remnant,5
-2.455,0,118,39,Remnant,5
-1.875,0,118,39,Remnant,5
-1.305,0,118,39,Remnant,5
-0.7345,0,118,39,Remnant,5
-0.163,0,118,39,Remnant,5
0.409,0,118,39,Remnant,5
0.9825,0,118,39,Remnant,5
1.555,22.2222222222,118,39,Remnant,5
2.125,44.4444444444,118,39,Remnant,5
2.695,55.5555555556,118,39,Remnant,5
3.265,22.2222222222,118,39,Remnant,5
3.835,66.6666666667,118,39,Remnant,5
4.41,22.2222222222,118,39,Remnant,5
4.985,88.8888888889,118,39,Remnant,5
5.555,133.3333333333,118,39,Remnant,5
6.125,88.8888888889,118,39,Remnant,5
6.695,22.2222222222,118,39,Remnant,5
7.265,11.1111111111,118,39,Remnant,5
7.84,0,118,39,Remnant,5
8.42,0,118,39,Remnant,5
-2.455,0,119,39,Remnant,5
-1.875,0,119,39,Remnant,5
-1.305,0,119,39,Remnant,5
-0.7345,0,119,39,Remnant,5
-0.163,0,119,39,Remnant,5
0.409,11.1111111111,119,39,Remnant,5
0.9825,33.3333333333,119,39,Remnant,5
1.555,11.1111111111,119,39,Remnant,5
2.125,66.6666666667,119,39,Remnant,5
2.695,88.8888888889,119,39,Remnant,5
3.265,55.5555555556,119,39,Remnant,5
3.835,33.3333333333,119,39,Remnant,5
4.41,33.3333333333,119,39,Remnant,5
4.985,44.4444444444,119,39,Remnant,5
5.555,55.5555555556,119,39,Remnant,5
6.125,100,119,39,Remnant,5
6.695,33.3333333333,119,39,Remnant,5
7.265,0,119,39,Remnant,5
7.84,0,119,39,Remnant,5
8.42,0,119,39,Remnant,5
-2.455,0,120,40,Young regrowth,5
-1.875,0,120,40,Young regrowth,5
-1.305,0,120,40,Young regrowth,5
-0.7345,0,120,40,Young regrowth,5
-0.163,0,120,40,Young regrowth,5
0.409,0,120,40,Young regrowth,5
0.9825,300,120,40,Young regrowth,5
1.555,500,120,40,Young regrowth,5
2.125,600,120,40,Young regrowth,5
2.695,700,120,40,Young regrowth,5
3.265,800,120,40,Young regrowth,5
3.835,200,120,40,Young regrowth,5
4.41,0,120,40,Young regrowth,5
4.985,0,120,40,Young regrowth,5
5.555,0,120,40,Young regrowth,5
6.125,0,120,40,Young regrowth,5
6.695,0,120,40,Young regrowth,5
7.265,0,120,40,Young regrowth,5
7.84,0,120,40,Young regrowth,5
8.42,0,120,40,Young regrowth,5
-2.455,0,121,40,Young regrowth,5
-1.875,0,121,40,Young regrowth,5
-1.305,0,121,40,Young regrowth,5
-0.7345,0,121,40,Young regrowth,5
-0.163,0,121,40,Young regrowth,5
0.409,600,121,40,Young regrowth,5
0.9825,500,121,40,Young regrowth,5
1.555,200,121,40,Young regrowth,5
2.125,600,121,40,Young regrowth,5
2.695,400,121,40,Young regrowth,5
3.265,100,121,40,Young regrowth,5
3.835,200,121,40,Young regrowth,5
4.41,200,121,40,Young regrowth,5
4.985,0,121,40,Young regrowth,5
5.555,100,121,40,Young regrowth,5
6.125,0,121,40,Young regrowth,5
6.695,0,121,40,Young regrowth,5
7.265,0,121,40,Young regrowth,5
7.84,0,121,40,Young regrowth,5
8.42,0,121,40,Young regrowth,5
-2.455,0,122,40,Young regrowth,5
-1.875,0,122,40,Young regrowth,5
-1.305,0,122,40,Young regrowth,5
-0.7345,0,122,40,Young regrowth,5
-0.163,0,122,40,Young regrowth,5
0.409,100,122,40,Young regrowth,5
0.9825,1300,122,40,Young regrowth,5
1.555,800,122,40,Young regrowth,5
2.125,1100,122,40,Young regrowth,5
2.695,1400,122,40,Young regrowth,5
3.265,700,122,40,Young regrowth,5
3.835,300,122,40,Young regrowth,5
4.41,600,122,40,Young regrowth,5
4.985,0,122,40,Young regrowth,5
5.555,0,122,40,Young regrowth,5
6.125,0,122,40,Young regrowth,5
6.695,0,122,40,Young regrowth,5
7.265,0,122,40,Young regrowth,5
7.84,0,122,40,Young regrowth,5
8.42,0,122,40,Young regrowth,5
-2.455,0,123,41,Young regrowth,9-10
-1.875,0,123,41,Young regrowth,9-10
-1.305,0,123,41,Young regrowth,9-10
-0.7345,0,123,41,Young regrowth,9-10
-0.163,0,123,41,Young regrowth,9-10
0.409,122.2222222222,123,41,Young regrowth,9-10
0.9825,100,123,41,Young regrowth,9-10
1.555,66.6666666667,123,41,Young regrowth,9-10
2.125,66.6666666667,123,41,Young regrowth,9-10
2.695,100,123,41,Young regrowth,9-10
3.265,133.3333333333,123,41,Young regrowth,9-10
3.835,77.7777777778,123,41,Young regrowth,9-10
4.41,11.1111111111,123,41,Young regrowth,9-10
4.985,0,123,41,Young regrowth,9-10
5.555,0,123,41,Young regrowth,9-10
6.125,0,123,41,Young regrowth,9-10
6.695,0,123,41,Young regrowth,9-10
7.265,0,123,41,Young regrowth,9-10
7.84,0,123,41,Young regrowth,9-10
8.42,0,123,41,Young regrowth,9-10
-2.455,0,124,41,Young regrowth,9-10
-1.875,0,124,41,Young regrowth,9-10
-1.305,0,124,41,Young regrowth,9-10
-0.7345,0,124,41,Young regrowth,9-10
-0.163,11.1111111111,124,41,Young regrowth,9-10
0.409,77.7777777778,124,41,Young regrowth,9-10
0.9825,44.4444444444,124,41,Young regrowth,9-10
1.555,66.6666666667,124,41,Young regrowth,9-10
2.125,55.5555555556,124,41,Young regrowth,9-10
2.695,0,124,41,Young regrowth,9-10
3.265,22.2222222222,124,41,Young regrowth,9-10
3.835,22.2222222222,124,41,Young regrowth,9-10
4.41,22.2222222222,124,41,Young regrowth,9-10
4.985,11.1111111111,124,41,Young regrowth,9-10
5.555,0,124,41,Young regrowth,9-10
6.125,0,124,41,Young regrowth,9-10
6.695,0,124,41,Young regrowth,9-10
7.265,0,124,41,Young regrowth,9-10
7.84,0,124,41,Young regrowth,9-10
8.42,0,124,41,Young regrowth,9-10
-2.455,0,125,41,Young regrowth,9-10
-1.875,0,125,41,Young regrowth,9-10
-1.305,0,125,41,Young regrowth,9-10
-0.7345,0,125,41,Young regrowth,9-10
-0.163,0,125,41,Young regrowth,9-10
0.409,33.3333333333,125,41,Young regrowth,9-10
0.9825,122.2222222222,125,41,Young regrowth,9-10
1.555,33.3333333333,125,41,Young regrowth,9-10
2.125,88.8888888889,125,41,Young regrowth,9-10
2.695,111.1111111111,125,41,Young regrowth,9-10
3.265,88.8888888889,125,41,Young regrowth,9-10
3.835,11.1111111111,125,41,Young regrowth,9-10
4.41,0,125,41,Young regrowth,9-10
4.985,0,125,41,Young regrowth,9-10
5.555,0,125,41,Young regrowth,9-10
6.125,0,125,41,Young regrowth,9-10
6.695,0,125,41,Young regrowth,9-10
7.265,0,125,41,Young regrowth,9-10
7.84,0,125,41,Young regrowth,9-10
8.42,0,125,41,Young regrowth,9-10
-2.455,0,126,42,Old regrowth,12
-1.875,0,126,42,Old regrowth,12
-1.305,0,126,42,Old regrowth,12
-0.7345,0,126,42,Old regrowth,12
-0.163,0,126,42,Old regrowth,12
0.409,0,126,42,Old regrowth,12
0.9825,44.4444444444,126,42,Old regrowth,12
1.555,133.3333333333,126,42,Old regrowth,12
2.125,44.4444444444,126,42,Old regrowth,12
2.695,133.3333333333,126,42,Old regrowth,12
3.265,44.4444444444,126,42,Old regrowth,12
3.835,44.4444444444,126,42,Old regrowth,12
4.41,400,126,42,Old regrowth,12
4.985,266.6666666667,126,42,Old regrowth,12
5.555,222.2222222222,126,42,Old regrowth,12
6.125,44.4444444444,126,42,Old regrowth,12
6.695,0,126,42,Old regrowth,12
7.265,0,126,42,Old regrowth,12
7.84,0,126,42,Old regrowth,12
8.42,0,126,42,Old regrowth,12
-2.455,0,127,43,Young regrowth,12
-1.875,0,127,43,Young regrowth,12
-1.305,0,127,43,Young regrowth,12
-0.7345,0,127,43,Young regrowth,12
-0.163,0,127,43,Young regrowth,12
0.409,700,127,43,Young regrowth,12
0.9825,100,127,43,Young regrowth,12
1.555,1300,127,43,Young regrowth,12
2.125,600,127,43,Young regrowth,12
2.695,1100,127,43,Young regrowth,12
3.265,400,127,43,Young regrowth,12
3.835,300,127,43,Young regrowth,12
4.41,0,127,43,Young regrowth,12
4.985,0,127,43,Young regrowth,12
5.555,100,127,43,Young regrowth,12
6.125,0,127,43,Young regrowth,12
6.695,0,127,43,Young regrowth,12
7.265,0,127,43,Young regrowth,12
7.84,0,127,43,Young regrowth,12
8.42,0,127,43,Young regrowth,12
-2.455,0,128,43,Young regrowth,12
-1.875,0,128,43,Young regrowth,12
-1.305,0,128,43,Young regrowth,12
-0.7345,0,128,43,Young regrowth,12
-0.163,200,128,43,Young regrowth,12
0.409,1300,128,43,Young regrowth,12
0.9825,1500,128,43,Young regrowth,12
1.555,700,128,43,Young regrowth,12
2.125,1300,128,43,Young regrowth,12
2.695,1200,128,43,Young regrowth,12
3.265,300,128,43,Young regrowth,12
3.835,100,128,43,Young regrowth,12
4.41,0,128,43,Young regrowth,12
4.985,0,128,43,Young regrowth,12
5.555,0,128,43,Young regrowth,12
6.125,0,128,43,Young regrowth,12
6.695,0,128,43,Young regrowth,12
7.265,0,128,43,Young regrowth,12
7.84,0,128,43,Young regrowth,12
8.42,0,128,43,Young regrowth,12
-2.455,0,129,43,Young regrowth,12
-1.875,0,129,43,Young regrowth,12
-1.305,0,129,43,Young regrowth,12
-0.7345,0,129,43,Young regrowth,12
-0.163,100,129,43,Young regrowth,12
0.409,1700,129,43,Young regrowth,12
0.9825,1300,129,43,Young regrowth,12
1.555,1400,129,43,Young regrowth,12
2.125,900,129,43,Young regrowth,12
2.695,300,129,43,Young regrowth,12
3.265,400,129,43,Young regrowth,12
3.835,600,129,43,Young regrowth,12
4.41,0,129,43,Young regrowth,12
4.985,100,129,43,Young regrowth,12
5.555,0,129,43,Young regrowth,12
6.125,0,129,43,Young regrowth,12
6.695,0,129,43,Young regrowth,12
7.265,0,129,43,Young regrowth,12
